닉네임,날짜,내용,종목
바람2025,2024-12-19T17:44:50+09:00,투자를 하려면 호가창을 봐야하는데 호가창이 왜 없어졌죠???,252670
긁혔으면어쩔수없죠,2024-12-19T13:00:47+09:00,얌전히 죽자 코스피야...발버둥치면 서로 힘들잖아....,252670
장투가최고,2024-12-19T10:28:17+09:00,국장은 곱버스가 진리...,252670
조엘렌,2024-12-19T09:07:31+09:00,"좋은 주식
현명한 주주",252670
넴모넴모바,2024-12-19T09:03:59+09:00,종가 +120스타트네 ㅋㅋ,252670
SQXS,2024-12-19T06:36:41+09:00,좋은일이 있을랑가요,252670
수온체크1타강사,2024-12-19T05:57:20+09:00,개맛있겠다 ㅠㅠㅠ,252670
넴모넴모바,2024-12-18T10:05:44+09:00,"삼전+lg의 자사주 소각때문에 코스피가 상승하는걸로 보이는데... 단기적이지 않을까..

내일까지보고 진입하고싶은데 2430이 오늘 저점일듯",252670
주식돔황챠,2024-12-18T09:05:11+09:00,KODEX 200선물인버스2X 매도,252670
흑우라이더,2024-12-17T23:36:03+09:00,곱버스짱짱맨,252670
단벌아재,2024-12-17T15:23:51+09:00,이것이 현실이다,252670
강제닉변당함,2024-12-17T13:13:50+09:00,이게 왜 2퍼인데 ㅋㅋㅋ,252670
마지막십새,2024-12-17T13:05:46+09:00,"미장에 투자하는 사람들은
국장은 나락이라는 심리가 무의식에 있다

나는 내 미국투자에 신념에 마침표로 나머지 돈은 곱버스 올인",252670
넴모넴모바,2024-12-17T12:05:24+09:00,내일이나 모레쯤?,252670
긁혔으면어쩔수없죠,2024-12-17T10:21:43+09:00,"얌전히 죽어줘 코스피 코스닥아

어차피 이미 끓는물에 들어갔는데 반항하면 보는 입장에서 마음아프잖아

얌전히 가라 받아드려",252670
빛의속도로물려버림,2024-12-16T22:39:39+09:00,국장은 인버스,252670
소노옹,2024-12-16T09:48:53+09:00,다시왔다~!,252670
부릅뜨뉘숲이었어,2024-12-16T09:15:02+09:00,조금씩 매집해 나가자. 내년 대한민국 경제 힘들다. 장기적으로 보면 나쁘지 않은 곳일지도.,252670
아아이뉴,2024-12-15T00:39:35+09:00,라고 말할 때 살걸… 라고 말할 때 살걸..,252670
흑우라이더,2024-12-13T22:51:52+09:00,크흠,252670
유튜브N코리아,2024-12-13T16:28:15+09:00,"생각보다 힌국이 강한 줄은 알았지만, 이 정도 일 줄을 몰랐네요.
대통령이 나쁜사람 인적은 있어도 대한민국 경제부처장들은 똑똑했다는 것도 잊고 있었습니다.
식물 대통령 되니 날개를 다네요.
2500에 절반 손절 했습니다.
대신 바로 레버 들어갔습니다. 길게 보면 2600이상도 찍을거니 장투 가고 곱버스 나머지는 손절을 줄이는 방향으로 갈려고요.
사기는 오래 가지 않을겁니다.
어차피 탄핵 아니여도 2400 저점이라는 소리 있었고 손실 만회 되면 레버로 몰빵하고 장투 가겠습니다.
매국 배팅 사과합니다.",252670
선형대수권위자,2024-12-13T13:41:45+09:00,물 떠놓고 제사지내더니 1800보다 3000가는게 빠르겠노 ㄷㄷ,252670
떡상의기,2024-12-13T11:38:36+09:00,석열이형 말아 올려줘,252670
매일꺾이는마음,2024-12-13T10:41:48+09:00,써겨리 곱버스탔구나?,252670
넴모넴모바,2024-12-13T09:38:26+09:00,근데 돈이없다,252670
주식돔황챠,2024-12-12T16:10:56+09:00,얘는 투자할 때마다 말아먹네...,252670
유튜브N코리아,2024-12-12T15:22:41+09:00,"주식 망할거라고 곱버스 투자한 나 vs
개인 오늘 장초 +500 이었는데 - 마이너스 되자 귀신 같이 주가 올려서 개인 투자자 피 빨아 먹고 애국 하는 기관 누가 더 나쁜 놈이냐?",252670
김뜌장군,2024-12-12T10:14:15+09:00,생각보다 안오르네요?,252670
미국주식은달러로말하기,2024-12-12T10:03:56+09:00,윤 곱버스 주주임???,252670
넴모넴모바,2024-12-12T09:44:02+09:00,내일즈음에나 사면 2~3%정도는 먹을 것 같은데....,252670
서울은행,2024-12-12T03:31:28+09:00,인버스 일주일 안에 정리될 듯.,252670
이몰루,2025-01-11T09:26:41+09:00,개인연금에도 담앗는데 망험,476550
호세페르난도ARAMCO,2025-01-11T05:12:42+09:00,개같이 손절한게 슈퍼세이브가 될줄이야…ㄷㄷㄷ,476550
기아대주주,2025-01-10T22:49:06+09:00,하 진짜 ㅆ.. 말이 되냐고,476550
OhC,2025-01-10T22:45:23+09:00,망했넹..,476550
Ju02,2025-01-10T17:59:21+09:00,언제 오르냥,476550
미장배당주만모으기,2025-01-10T15:20:41+09:00,모아가기,476550
귀염둥이스머프,2025-01-10T14:38:28+09:00,"더는 못 담겠다.
무한자본이 아니라..
그래도 막 손절보다는 배당받으면서 기다릴게..
다른 친구들이랑 놀고있을게.",476550
불당친구,2025-01-10T14:19:48+09:00,ㅠㅠ,476550
브라운권,2025-01-10T08:44:03+09:00,꾸준히 우하향중. 바닥오겠지!,476550
시벨리안호랭이,2025-01-09T15:49:56+09:00,지금 자리에서 적립식으로 모아가도 될까요? 아니면 조금더 기다려야 하나요? 배당이 꽤 좋아보이긴하는데 ㄷㄷ,476550
두리안공,2025-01-09T15:07:41+09:00,"고금리 강달러 정책이 계속되는한 채권금리는 안떨어질꺼고 트럼프는 계속 부강한 미국을 외칠껍니다 내년 전망도 오히려 금리를3차례 내린다해도 시장금리는 더 오를듯하다는데 저도 미치겠습니다
벌써 마30프론데 탈출해야되는지",476550
이몰루,2025-01-09T14:05:59+09:00,"금리인하에 베팅했고, 금리도 인하했는데
국채 금리는 계속 오름. 뭔가 이상한데..?
장기국채는 경제가 좋으면 오른다던데 미국 경제가 좋나...?
GDP 성장률도 오른다고 예측하고
흠좀무..ㅜㅜ",476550
기아대주주,2025-01-09T09:16:59+09:00,"단기 선도금리 스프레드 (18개월 후 3개월물-현재 3개월물 금리차) 역전했습니다.
파월이 경기 침체를 확인하는 지표라고 직접 언급했을 정도인데, 장단기 금리차(10년물-2년물, 10년물-3개월물)보다 더 정확합니다

이번에는 다를까?는 확인해보면 됩니다.",476550
지하실구경전문가,2025-01-08T20:59:46+09:00,"그러니까 미국 금리가 떨어져야 이게 오른다 이거잖아??
근데 안떨어질거라던데?",476550
미장배당주만모으기,2025-01-08T16:15:19+09:00,취임식후 반등할듯,476550
몽타쥬,2025-01-08T14:24:23+09:00,빼야하나... ㅠ,476550
인천마돈나,2025-01-08T12:33:56+09:00,역사는 반복된다~~♡,476550
지하실구경전문가,2025-01-08T12:19:33+09:00,당분간은 오를 일 없다는건가,476550
10억가자아아,2025-01-08T10:32:52+09:00,어디까지 가고싶은지 살짝좀 알려줘 그때 추매하게 좀,476550
인텔리전스,2025-01-08T09:25:22+09:00,"진짜 개역겹네
내 계좌에서 꺼져라 걍",476550
지하실구경전문가,2025-01-07T15:31:17+09:00,"환율이 오르면 오르는거에요?
내리면 오르는거에요? 뭐가 뭔지 도무지 내 지능에 이해가 안되네",476550
헌집줄께새집다오,2025-01-06T22:09:25+09:00,아.. 윤...,476550
미장배당주만모으기,2025-01-06T16:36:10+09:00,모아가기,476550
10억가자아아,2025-01-06T14:21:34+09:00,추매할 시드도 없다,476550
인천마돈나,2025-01-06T12:12:48+09:00,입성햇습니다~잘 해보자고~~♡♡,476550
브라운권,2025-01-06T10:46:16+09:00,오늘100달러 배당 받아서 이것저것 한주씩 적립.ㅋ,476550
귀염둥이스머프,2025-01-06T09:14:37+09:00,8400도 깨질라허네 히유..!!,476550
골드곰5030,2025-01-05T13:41:11+09:00,"이거 116주인데 배당금 9860원
세금 하나도 안떼고 들어왔어요
미국배당다우존스타겟커버드콜도
7344주 1주당 배당금 96원인데
배당금 705024원 들어왔던데

왜 둘다 배당소득세 안떼고 들어왔을까요?
isa아니고 토스증권이에요",476550
깔삼2,2025-01-03T16:50:41+09:00,"100원씩 줘서 넣었는데
85원이라니
주가도 내리고 분배금도 내리고",476550
애증의셀트야,2025-01-03T12:05:11+09:00,냉무,476550
귀염둥이스머프,2025-01-02T14:14:18+09:00,분할매도,476550
귀염둥이스머프,2025-01-02T13:11:09+09:00,"조금씩 ISA로 이사보내기.
(선 매수 후 매도)",476550
구리오돈,2025-01-02T10:26:51+09:00,"어떻게 이런가격에 살 수 있는건지, 최근 1년간 최고가보다도 높은가격이네요.
평단 9,780원!",476550
도율이꺼,2025-01-02T10:15:14+09:00,궁금합니다 이게 한주당 배당이 85원나오나요?,476550
소수점매니아,2025-01-01T23:34:28+09:00,커버드콜이 뭐지? 내가 보기엔 사기같은 etf일거 가튼데,476550
액션머니,2025-01-01T07:02:12+09:00,"① 24년 1~12월 배당금 총액 & 지급일
② 상품 운용 특징

※ 24년 배당금 지급이력
12월분 : 85원 1/3 지급
11월분 : 92원
10월분 : 94원
9월분 : 100원
8월분 : 100원
7월분 : 100원
6월분 : 100원
5월분 : 99원
4월분 : 100원
3월분 : 112원

*현재 주가 8,500원 내외
*예상 배당률 : 약 13%


※ 최근 미국 금리 인하 His
12월 18일 : -0.25% 인하
11월 07일 : -0.25% 인하
9월 18일 : -0.5% 인하


※ 상품 운용특징

1. 콜옵션 약 [30%] 비중과
2.실제 지분 [70%] 투자가 진행되며
주간 커버드콜 전략을 활용해
매월 1% 이상의 분배금을 추구합니다.

기타 유사 상품들과 가장 큰 차이점은
목표 분배률 12~13%를 달성하기 위하여
콜옵션 비중 30% 상태를 더 증가시키지 않고
실제 지분 70%를 유지하는 전략을 사용합니다.",476550
왜내려가지,2024-12-31T14:20:15+09:00,얼마나 더 내려갈까요,476550
지하실구경전문가,2024-12-30T15:27:55+09:00,쭉쭉 내려가서 물타기만 지금 몇번째냐,476550
10억가자아아,2024-12-30T14:30:13+09:00,8500까지 맞춰놨는데 더 떨어지면 맞추기 힘들다,476550
귀염둥이스머프,2024-12-30T12:17:38+09:00,너때매 운다,476550
호재네요,2024-12-30T10:22:55+09:00,"이거 왜 계속 내리나? TLT는 더 안내리고, 환율도 높은데 왜 계속 내려? 도대체 이유를 모르겠네.",476550
귀염둥이스머프,2024-12-28T08:06:46+09:00,"적당히좀 해..
너만 계속 흘러 ㅠ
분배금 받으면서 버텨야할까?
손절시루다..

기다리면 올라오겠거니...
ISA 한도 풀리면 2500주까지만 만들고 관망예정.

앞으로 당분간은 에센피 나스닥이나 다우존스 추종EFT 넣을 예정.

사실 잘 모르겠어요 환율이 미쳐 날뛰고 있어서😮‍💨",476550
지하실구경전문가,2024-12-27T12:12:10+09:00,그만해,476550
10억가자아아,2024-12-26T14:42:59+09:00,평단낮추기,476550
미장배당주만모으기,2024-12-26T14:16:11+09:00,모아가기,476550
월300백가자,2024-12-26T13:11:08+09:00,아프다 많이,476550
어으야,2024-12-26T11:53:11+09:00,"8,530에 연금계좌 1차매수",476550
Ju02,2024-12-26T09:25:32+09:00,마니,476550
박영인,2024-12-25T20:29:08+09:00,퇴직연금 매수 가능한가요,476550
두리안공,2024-12-25T09:58:26+09:00,어떠한조건일때 주식값이오르는지 제발 알려주시면 감사하겠습니다 그리고 제발 언제쯤 오를까요,476550
10억가자아아,2024-12-24T13:28:07+09:00,조금 추매 더 내려가겠네,476550
지하실구경전문가,2024-12-24T12:14:30+09:00,이렇게 되나요??? 찔끔찔끔 떨어지는게 영 느낌 안좋은데,476550
귀염둥이스머프,2024-12-24T09:34:16+09:00,추,476550
개미등골브레이커,2024-12-23T13:49:24+09:00,중국 형님들 코로나 시즌2 발포해주세요,476550
개미등골브레이커,2024-12-23T13:49:02+09:00,이거 올릴려면 코로나급의 무언가가 필요하다,476550
귀염둥이스머프,2024-12-23T12:02:57+09:00,"돈 떨어져서 한 주 매입.
시드 500은 항상 들고있기...
이제 딱 500남았다😣",476550
브라운권,2024-12-23T10:37:09+09:00,매일 하락해도 매일 한주씩 적립,476550
밤은더욱깊어갑니다,2024-12-23T10:19:10+09:00,괜찮네,476550
표범발a,2024-12-22T07:11:58+09:00,가온칩스,476550
이양현,2024-12-19T14:05:33+09:00,"분배락 제외하면 여기가 거의 바닥느낌이긴 하네요.
이번 fomc를 끝으로 내년 금리 인하에 대한 회의적인 시각은 현재 장기채 가격에 충분히 반영이 된 상태고, 시점의 문제일 뿐이지 금리가 다시 오를 확률보단 내려갈 확률이 높은 이상 장기채 금리도 내년에 걸쳐 천천히 우하향하지 않을까 예측해봅니다.",476550
귀염둥이스머프,2024-12-19T11:53:08+09:00,"자꾸 내리네 ㅠㅠ
적당히해,,,,,",476550
King다람쥐,2024-12-19T10:40:58+09:00,으~~~~더사고싶은데 시드가읍다~~~악~~~~아깝다~~!!,476550
나야나너나,2024-12-19T10:40:42+09:00,다음 배당일이 언제인가요?,476550
10억가자아아,2024-12-19T10:19:23+09:00,많이 내렸네,476550
방구석엔사과농장,2024-12-17T15:19:56+09:00,15주 물타기 (기록용),476550
lifestar,2024-12-16T15:48:18+09:00,당분간은 급격한 흐름없이 횡보장을 예상해서 배당받으며 버텨볼 생각입니다.,476550
귀염둥이스머프,2024-12-16T10:57:19+09:00,10 추,476550
미장배당주만모으기,2024-12-16T09:08:04+09:00,모아가기,476550
귀염둥이스머프,2024-12-13T14:35:31+09:00,"거지라 열개만 사봅니다.
내년 ISA한도 풀리면 이사예정.",476550
귀염둥이스머프,2024-12-13T14:24:28+09:00,"모으기 좋은가격인데 너때매 마이너스다 흑흑🥲
그래도 사야지",476550
미장배당주만모으기,2024-12-13T14:05:04+09:00,모아가기,476550
King다람쥐,2024-12-13T10:21:52+09:00,굿~,476550
착함늑대,2024-12-13T09:27:55+09:00,"장기적으로 바라보고 워렌버핏 따라서 미국국채
1년이상 가지고 있어 볼려고 합니다.",476550
미장배당주만모으기,2024-12-12T13:59:49+09:00,모아가기,476550
아바다바다,2024-12-12T00:38:50+09:00,커브드콜이 뭔지 확실히 이해하시고 해야하는 종목이에요 무적의 배당주같은게 아닌데 ㅋㅋ,476550
푸른하2024,2024-12-28T02:34:00+09:00,"2~3개월 또는 1년 매달 월급에서 일정금액 파킹으로 sgov vs CD1금리액티브
어떤 것이 현명할까요?
고수님들 답변 부탁드립니다.",475630
고고고불불불,2025-01-09T16:56:06+09:00,나믿지믿,102780
덮새89,2025-01-10T12:37:11+09:00,"언제 오르냐..
잊고 있어야겠다",305720
크우하,2025-01-07T09:31:47+09:00,2차전지 바닥찍고 반등하고 있어 추매중입니다 성투하세요,305720
다람지얌,2025-01-06T10:54:41+09:00,추매추매,305720
위기는기위다,2025-01-03T09:24:56+09:00,"테슬라 고점에서 조정 받게 하여
2차전지 투심을 약화 시킨 가운데
2차전지 증권가 전문가 유튜브 방송들 죄다
휴일 내내 로봇 투자해야 한다고 떠들게 만들고
로봇 주로 개인들 유도 한 뒤

기습적으로 기술적 반등 시도",305720
캐캐럿,2025-01-02T11:43:19+09:00,중국 땜시 미래 없는 것 같다. 좀 반등하면 희망 회로고 나발이고 다팔고. 미장 더 넣을란다,305720
스뻑애플,2025-01-02T11:00:10+09:00,"마이너스 5프로.

새해에는
미국주식만 해야나 ……",305720
야여야유,2025-01-02T10:57:54+09:00,와 어떳하노,305720
고독한파스타,2025-01-02T10:52:09+09:00,대한민국 미래도 우하향같다 탈조선마렵네,305720
위기는기위다,2025-01-02T08:41:29+09:00,"새해 복 많이 받으시고요.
2차전지 버리더라도 상반기 기술적 반등이라도 먹고 버리세요.",305720
스뻑애플,2024-12-30T15:06:46+09:00,주르륵 내려가니 왜,305720
하하하10,2024-12-30T10:16:58+09:00,LG엔솔 LG화학 비중 더 올려주세요,305720
너와나의ETF,2024-12-27T22:03:00+09:00,나 진짜 궁금해서 묻는 건데 2차전지 관련 ETF는 왜 사는 거임? 돈이 너무 남아돌아서 버리고 싶어서 그러는 거임? 차라리 불우한 이웃들에게 기부를 해라,305720
덮새89,2024-12-27T11:23:36+09:00,"와 이거 만원 밑으로 내려가겠다
4만원 넘었을때 기뻣는데 ..
그날이 다시 오겠쥬?",305720
김떡베,2024-12-27T11:09:44+09:00,이야 기가막히네,305720
니가뭘할수있는데킄킄크,2024-12-27T11:06:35+09:00,진짜 하.. 말꺼내기도 싫다,305720
범냥이,2024-12-26T15:09:34+09:00,"지옥이 있네
근데 이밑에는 뭐가 또 있을까요 ㅋㅋ
놀랍네",305720
고독한파스타,2024-12-26T14:06:22+09:00,"2차좃지는 언제까지 내려가는거임?
저점인줄알고 샀더니 바닥이 없누..",305720
김떡베,2024-12-25T16:47:56+09:00,지금이니?,305720
스뻑애플,2024-12-24T14:33:13+09:00,또 내려가니 ㅋㅋㅋ 허허,305720
꽐라아,2024-12-22T22:49:44+09:00,ㅎ,305720
스뻑애플,2024-12-20T12:29:31+09:00,바닥 최저점? ㅎㅎㅎ,305720
범냥이,2024-12-19T10:44:00+09:00,전기차시대가 도래합니다,305720
스뻑애플,2024-12-18T09:29:38+09:00,"12000-13000원대에서
꾸준히 모으면 5년 후면 어떻게 될까 ?
궁금하네…",305720
욤뇸뇸미,2024-12-17T14:59:41+09:00,2차전지 나락갔나요 ?,305720
됴리뿅,2024-12-17T14:56:14+09:00,절망감에 가득찰때 매수,305720
스뻑애플,2024-12-17T14:37:32+09:00,"많이 빠지네요~~ 몇개 줍고 갑니다~~

다들 화이팅!!🖐🏻",305720
긍정이0,2024-12-17T13:02:25+09:00,떨어지면 추매로 2년 보자~~,305720
유가와,2024-12-17T12:58:13+09:00,이 가격을 보게 되다니 대박ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌ,305720
